influencer_id,platform,date,URL,caption,reach,likes,comments
78,TikTok,2025-06-25,http://smith.com/,Senior soon hour instead trial or.,17453,7960,221
443,Twitter,2025-07-15,http://www.hughes-hawkins.com/,Morning sister either positive activity necessary.,49254,3343,194
264,Twitter,2025-07-06,https://brown-maldonado.com/,Series would second check magazine peace.,36322,5719,237
437,Instagram,2025-06-02,http://www.vincent-brown.com/,Future doctor media yeah south read trouble yeah per.,34841,905,270
361,TikTok,2025-05-22,http://www.chambers.com/,Drop tough note charge eat current wide yourself.,33014,5265,292
483,TikTok,2025-06-22,https://rose-berry.com/,Power game want night peace wait yard contain move standard.,22575,4298,480
214,Instagram,2025-05-02,https://www.rice.com/,Might against safe find street husband score free.,24969,9042,276
54,Instagram,2025-05-10,https://www.ruiz.org/,Arm affect you area ahead traditional admit movie our.,44765,8915,44
371,TikTok,2025-06-28,https://boyd.com/,Great cup section Mrs hard suddenly me effect beyond.,49370,2975,475
70,Instagram,2025-05-19,http://le-winters.com/,Yard phone challenge maybe pass year wait.,31621,3935,373
97,Twitter,2025-04-27,https://ray-garcia.info/,Until fear realize turn month understand like actually federal.,2494,9210,318
373,TikTok,2025-04-24,http://www.wiley.com/,Special especially involve focus perhaps model almost teacher defense manager.,43391,3710,460
18,TikTok,2025-06-01,http://www.williams-wagner.org/,Pass according quite happy director deal this oil.,30191,1592,296
136,Twitter,2025-06-22,https://www.miles.com/,Third upon small memory involve leave particular cause nation friend know.,5536,7557,372
135,Twitter,2025-05-12,https://sanchez.com/,Simple yeah society late month yes necessary.,41305,5541,408
352,TikTok,2025-06-17,http://www.hoover.com/,Shoulder lay risk claim stage friend.,2953,9112,236
391,Instagram,2025-06-07,https://wilson.com/,Argue whom father house wish worker model position wall.,40192,6892,240
394,YouTube,2025-05-27,https://www.garza.com/,Minute best of office his.,11208,3995,271
36,Twitter,2025-05-10,http://www.cruz.com/,Dog alone together effect window doctor say response party.,20981,6595,230
318,Twitter,2025-07-11,http://www.howell-allen.com/,Direction at near report move low explain point particularly.,31085,8877,356
370,TikTok,2025-07-11,https://salazar.com/,Us none history south accept imagine source their serve.,34894,2873,485
51,Instagram,2025-05-26,https://arnold.com/,Another item what southern full gun act property right coach wide.,11019,1000,396
479,Twitter,2025-06-26,https://www.ramirez.biz/,Near participant people treatment successful family.,34827,260,160
287,TikTok,2025-06-04,http://www.miller-hunter.com/,Owner the open cover prove office himself would race.,9184,9240,355
138,YouTube,2025-06-24,https://www.hunt.com/,Smile certain responsibility civil set field training produce chair.,26233,8116,36
84,TikTok,2025-06-05,https://dawson-salazar.net/,Staff fund write most reflect lose across suddenly Republican too.,44997,3641,131
243,Instagram,2025-06-08,https://www.roberts.com/,Per consumer who build same figure other.,40912,7222,143
291,YouTube,2025-05-21,http://www.meyer-schmidt.com/,You fear one discuss attack.,32064,1824,170
413,YouTube,2025-06-10,http://www.cisneros.com/,Hospital sense tend course certainly involve imagine raise general.,5367,1030,343
222,TikTok,2025-06-30,http://ward.org/,Feeling contain attack ahead design agent.,3123,3407,381
433,TikTok,2025-05-23,https://clark.com/,One success choose hair season most month.,41494,694,12
31,Twitter,2025-07-01,https://www.house.com/,Always strategy imagine statement get stand not million mission.,35485,6477,412
353,YouTube,2025-06-26,http://moreno.biz/,Rise cut reality also job another image news speech clear.,33825,4735,113
120,YouTube,2025-06-08,http://davis.com/,Often throw improve process deal.,32436,8424,412
360,YouTube,2025-05-31,https://livingston.biz/,Ready various film around wait knowledge prepare quality suffer rate fight.,26597,9808,420
241,TikTok,2025-05-19,https://www.baird.net/,Discussion cup during many effort pattern.,33413,1485,443
68,TikTok,2025-06-20,https://lucas.com/,Thought show attention true mind while people economic.,30155,7860,430
482,Twitter,2025-06-25,http://www.pratt.org/,Nature short account television from ask trip central over.,20983,3854,451
273,TikTok,2025-06-02,https://romero.com/,Glass suddenly guess action chair often small true.,2756,4689,435
482,Instagram,2025-06-18,https://www.garrett-taylor.com/,Same show identify carry close their specific impact Republican road.,1794,8565,313
96,TikTok,2025-05-23,http://www.tucker-hodges.org/,Success community compare condition full of oil concern window about.,31924,4716,316
225,YouTube,2025-06-15,http://www.velasquez.com/,Realize accept class everybody agreement ago social several test.,35877,1815,113
37,YouTube,2025-06-27,http://www.salazar-mitchell.net/,Response address resource however think.,38840,3182,370
223,YouTube,2025-05-31,https://www.lewis.net/,There leave hard level fact tax produce PM behind.,24451,3623,459
346,Instagram,2025-04-30,https://sutton.com/,Remember year nearly herself responsibility.,23931,7781,438
223,TikTok,2025-07-11,http://howell.info/,Word give wife very impact.,9246,7669,279
479,Twitter,2025-05-01,https://www.garner-bowman.com/,No wonder act choose bring political end billion home.,25882,2504,186
284,Twitter,2025-06-04,https://www.livingston-lewis.com/,Program can cause be coach establish.,22572,537,65
254,Instagram,2025-06-02,https://www.peterson.info/,Leg tell gas choose value admit bar spend voice require.,27455,9326,421
166,TikTok,2025-06-16,http://sherman.info/,Civil prove whether television benefit.,21680,6490,323
236,Twitter,2025-07-15,https://estes.com/,Behind strong section court field news morning those.,28041,1573,147
120,Twitter,2025-07-20,http://www.brown.biz/,Director security threat house prepare weight fund mention past.,22229,9231,264
138,Twitter,2025-07-17,http://www.vasquez.org/,Feel when nothing service character turn.,17794,444,175
328,TikTok,2025-07-17,https://www.anderson-burns.com/,Board use experience task value key campaign media reach mother.,26188,7501,165
366,Twitter,2025-07-12,http://www.clark-moore.com/,Me support family around wife.,17992,246,22
228,Instagram,2025-05-18,http://elliott.com/,Management who score guy for threat current reality technology.,6487,4778,485
83,YouTube,2025-05-13,http://miller.com/,Technology small fear opportunity describe thought everybody song mother.,36109,3825,246
28,TikTok,2025-07-12,https://www.white.com/,Full go stand trip hotel tend.,32004,8548,264
197,YouTube,2025-07-05,https://jacobson.com/,Enter husband share want score already choose recently police.,9165,7044,410
88,YouTube,2025-07-07,https://beasley.com/,Position feel buy about natural political entire.,14090,7429,392
373,TikTok,2025-07-12,http://strickland.biz/,However high statement hope candidate there everyone.,10491,8179,206
122,TikTok,2025-07-02,https://www.martinez.com/,Member red buy section end rest fish defense weight hear.,23162,4034,184
391,Instagram,2025-06-10,https://www.thompson.org/,Three task institution like often what recent agree.,14593,4316,462
340,TikTok,2025-05-07,https://www.myers.com/,Pass left in herself but society whatever worry.,8021,2337,284
2,Twitter,2025-06-07,http://www.hernandez-ryan.org/,Perhaps me baby us risk or community lead ahead choice than.,27546,8310,235
313,Twitter,2025-05-24,https://www.moore.biz/,Throw base join employee point game concern.,9385,7167,242
235,Twitter,2025-07-15,https://www.turner.info/,Form little fast industry individual.,32420,6190,116
266,YouTube,2025-06-11,http://www.young-sellers.com/,Small fire sure effect effect beautiful myself method rest discover.,19988,7038,432
82,YouTube,2025-05-21,https://nguyen-collins.com/,Himself out art cold chair senior thank.,43757,6154,392
354,TikTok,2025-07-17,http://www.carpenter-garrison.com/,Hard baby government paper perform go ground.,1697,8787,201
398,YouTube,2025-07-06,http://www.alexander.com/,Machine international condition industry citizen discussion.,7016,8880,360
202,Instagram,2025-06-29,https://wolfe-mclean.com/,Quite animal agent effort event senior director vote.,37906,4523,418
358,TikTok,2025-05-30,http://www.hoffman.com/,Hand determine tough who from couple fast.,25589,8316,316
288,YouTube,2025-04-29,https://www.marshall.com/,Into action wish American benefit sense sure.,24625,8972,202
181,Twitter,2025-05-07,http://www.leach.com/,Whom page certain major simple cultural step central now Democrat.,21498,7903,123
3,YouTube,2025-06-05,https://hayes.net/,Box themselves look black anything.,37914,9585,223
48,TikTok,2025-06-23,https://anderson.net/,Across though entire eye level indicate because especially music.,29039,2103,431
136,YouTube,2025-04-27,http://johnson-harrison.org/,Nearly far possible free game three.,44311,6711,249
265,Instagram,2025-04-26,http://guzman-sullivan.com/,Trip fast now defense become them with attorney.,31347,397,102
203,YouTube,2025-05-29,http://www.smith.com/,Church around road suffer response chair what.,24237,5122,459
272,Instagram,2025-05-27,https://www.johnson.info/,Senior everyone cost thus clear from ground kid.,46346,2803,114
482,Instagram,2025-06-08,https://mitchell.com/,See seat low poor hotel sometimes difficult business.,2221,6619,371
344,Twitter,2025-05-09,http://www.cole.com/,Meet be case activity right since shoulder source Democrat.,31213,9843,231
287,Twitter,2025-06-06,http://morton.biz/,Stock traditional air really light reduce huge.,30026,3686,410
133,Twitter,2025-07-16,http://www.miller.biz/,Peace it pattern find single.,39123,4545,173
97,TikTok,2025-05-04,http://gomez.org/,Yeah offer kind apply wish tough amount manager direction.,21746,7614,189
94,TikTok,2025-07-02,http://leonard.info/,Find your investment friend laugh present raise site radio customer cold.,15245,2649,279
375,Twitter,2025-07-04,https://www.beasley.com/,Scene allow friend politics family.,25410,5455,282
94,Twitter,2025-07-02,http://www.huang.net/,Defense pretty edge blood travel concern.,43567,4472,37
207,Twitter,2025-05-16,http://blake.com/,Camera government Mrs teacher visit others success.,13376,282,126
295,YouTube,2025-05-03,https://www.esparza.net/,Pay might price sometimes despite woman face although walk first money.,22586,7868,399
16,YouTube,2025-05-15,http://www.ramos.com/,Agreement deep available break inside door opportunity.,31513,622,402
474,Instagram,2025-07-14,http://www.taylor.com/,Local born interesting member consider truth stay her.,19361,710,148
448,Twitter,2025-06-17,http://richardson-edwards.net/,We oil central list magazine war despite minute paper little.,2561,4234,337
460,Instagram,2025-06-18,https://reyes-porter.com/,Hundred little minute nation friend raise star.,35574,8853,56
211,Instagram,2025-04-25,https://arroyo.com/,Relationship off fight research until administration white.,41422,2943,445
47,Instagram,2025-07-03,http://www.wilkinson.net/,Make effort politics occur wall north.,32179,2167,255
443,Twitter,2025-06-08,http://www.roberts-ward.com/,Cup risk probably sometimes southern thank standard bit seem large population.,22783,1802,288
99,TikTok,2025-06-01,http://www.king-thompson.com/,Investment high end away list court ground leave participant.,7988,2018,463
20,TikTok,2025-05-07,https://www.hopkins.biz/,Camera laugh leave weight avoid ball happen between.,48290,1835,478
21,Instagram,2025-05-24,https://welch.org/,Bed their letter small short our natural term form.,43808,8226,218
181,YouTube,2025-06-19,https://www.wright-jones.com/,Magazine artist fund actually.,25144,311,432
485,Twitter,2025-07-02,http://glass.com/,Bed second onto itself challenge hair today really couple start.,11730,3027,468
335,Twitter,2025-06-09,https://www.anthony.com/,Popular would hair among music religious visit player finish only.,2664,7125,496
182,Instagram,2025-07-15,https://burch-jimenez.com/,Audience other page and myself animal whole.,1138,5519,14
49,Twitter,2025-06-12,http://wilson.com/,Brother forward similar for decade read cost decide affect.,21755,3084,104
400,Instagram,2025-05-22,http://foley.biz/,Begin church in activity choose according six court.,35334,6839,89
272,Instagram,2025-07-18,http://allen.net/,Her ground animal put record compare south especially.,21203,9564,85
23,TikTok,2025-07-01,https://peters.com/,Now camera those authority mind put whether yard bed.,45198,7276,167
108,YouTube,2025-05-10,https://www.anthony-glass.net/,Democrat pattern there father develop.,32749,8664,418
324,Twitter,2025-04-24,http://www.nguyen.net/,Decade hospital let executive life idea according gas.,38218,560,213
